Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Volk,1970-1989,1976,1976-04-02,"Die Dokumente zeigen, wie die Vereinigten Staaten versuchten, eine Regierungsübernahme durch eine kommunistisch-sozialistische ""Volksfront"" in Italien zu verhindern - durch mancherlei Tricks und Intrigen, durch offene und geheime Unterstützung der nichtkommunistischen Parteien, besonders der Christdemokraten, natürlich auch im Einverständnis mit dem Vatikan, vor allem aber durch Hilfe für das hungernde Volk.","Die Dokumente zeigen, wie die Vereinigten Staaten versuchten, eine Regierungsübernahme durch eine kommunistisch-sozialistische ""Volksfront"" in Italien zu verhindern - durch mancherlei Tricks und Intrigen, durch offene und geheime Unterstützung der nichtkommunistischen Parteien, besonders der Christdemokraten, natürlich auch im Einverständnis mit dem Vatikan, vor allem aber durch Hilfe für das hungernde Volk.",644,2,2,gegenwärtig/neutral,"„Volk“ bezeichnet hier das hungernde Bevölkerungskollektiv in der Gegenwart, empathisch/instrumentalisiert als zu schützende Masse und nicht als ethnisch-biologische Blutsgemeinschaft oder stolzes Nationalsymbol."
Volk,1970-1989,1976,1976-10-15,Das Volk der Deutschen Demokratischen Republik hat sich in freier Selbstbestimmung für immer für den Sozialismus und die Zugehörigkeit zu den Staaten der sozialistischen Gemeinschaft entschieden.,Das Volk der Deutschen Demokratischen Republik hat sich in freier Selbstbestimmung für immer für den Sozialismus und die Zugehörigkeit zu den Staaten der sozialistischen Gemeinschaft entschieden.,645,2,5,zukünftig/projiziert,"Der Begriff adressiert die kollektive, staatsbürgerliche Identität der DDR als legitimierende, stolze Entscheidung und projiziert mit ‚für immer‘ dauerhafte Bindung in die Zukunft."
Volk,1970-1989,1976,1976-10-08,"Das griechische Volk unterstellt dem Gericht eine Ordnungsphilosophie, aus der dieses und kein anderes Urteil resultieren konnte.","Das griechische Volk unterstellt dem Gericht eine Ordnungsphilosophie, aus der dieses und kein anderes Urteil resultieren konnte.",646,3,3,gegenwärtig/neutral,'das griechische Volk' bezeichnet hier deskriptiv die kollektive Nation/Bevölkerung ohne explizite ethnische oder stolzbetonte Aufladung; die Präsensform stellt es als gegenwärtige Zuschreibung dar.
Volk,1970-1989,1976,1976-05-21,"Je mehr sie versuchen, Glanz und Glamour abzustreifen und sich auf dem Marktplatz mit dem Volk gemein zu machen, um so mehr schwindet ihre eigentliche Funktion, ferne und strahlende Figuren zu sein.","Je mehr sie versuchen, Glanz und Glamour abzustreifen und sich auf dem Marktplatz mit dem Volk gemein zu machen, um so mehr schwindet ihre eigentliche Funktion, ferne und strahlende Figuren zu sein.",647,2,3,gegenwärtig/neutral,"Bezieht sich auf die gegenwärtige Bevölkerung als soziales Gegenüber der Elite, ohne explizite ethnisch-biologische Aufladung."
Volk,1970-1989,1976,1976-11-19,"""Das türkische Volk will die Demokratie, aber die herrschende türkische Regierung möchte eine Diktatur.""","""Das türkische Volk will die Demokratie, aber die herrschende türkische Regierung möchte eine Diktatur.""",648,2,4,gegenwärtig/neutral,"Das ‚türkische Volk‘ wird als gegenwärtige Bevölkerung dargestellt, die demokratische Ziele vertritt und damit als politische/soziale Gemeinschaft, nicht primär als ethnisch-biologische Blutsgemeinschaft."
Volk,1970-1989,1976,1976-02-13,Zu gewissen Zeiten will sich das ganze Volk befreien.,Zu gewissen Zeiten will sich das ganze Volk befreien.,649,4,4,zukünftig/projiziert,"Die Formulierung ‚ganzes Volk‘ in Verbindung mit ‚sich befreien‘ mobilisiert kollektive, nationalistische Einheit und Zukunftshandeln, ohne explizit ethnische Terminologie zu benutzen."
Volk,1970-1989,1976,1976-08-20,"So erzählt sie von dem jungen Weißen, der seinem treuesten Diener die Frau wegnimmt; von der Engländerin, die sich inmitten selbstgerechter Spießer zu einem eigenen Lebensstil bekennt; von dem Kind, das plötzlich begreift, daß seines Vaters Farmland von den schwarzen Arbeitern immer noch als das Land ihres Volkes betrachtet wird.","So erzählt sie von dem jungen Weißen, der seinem treuesten Diener die Frau wegnimmt; von der Engländerin, die sich inmitten selbstgerechter Spießer zu einem eigenen Lebensstil bekennt; von dem Kind, das plötzlich begreift, daß seines Vaters Farmland von den schwarzen Arbeitern immer noch als das Land ihres Volkes betrachtet wird.",650,4,2,gegenwärtig/neutral,"‚Volk‘ bezeichnet hier die ethnische Kollektivzugehörigkeit schwarzer Arbeiter (rassisch/kollektiv), wird eher deskriptiv-reflexiv/mahnend verwendet und als weiterhin bestehende Perspektive beschrieben."
Volk,1970-1989,1976,1976-12-17,"Zwar haben die Sozialdemokraten (PSD/PPD) und das konservative Demokratisch-Soziale Zentrum (CDS) gegenüber den Parlamentswahlen jeweils einen Prozentpunkt eingebüßt; dafür konnten sich aber die Kommunisten, mit zwei linken Kleinparteien in der ""Wahlfront Vereintes Volk"" verbunden, auf fast 20 Prozent verbessern.","Zwar haben die Sozialdemokraten (PSD/PPD) und das konservative Demokratisch-Soziale Zentrum (CDS) gegenüber den Parlamentswahlen jeweils einen Prozentpunkt eingebüßt; dafür konnten sich aber die Kommunisten, mit zwei linken Kleinparteien in der ""Wahlfront Vereintes Volk"" verbunden, auf fast 20 Prozent verbessern.",651,2,4,gegenwärtig/neutral,"Im Koalitionsnamen ‚Wahlfront Vereintes Volk‘ fungiert ‚Volk‘ als mobilisierende, bevölkerungsbezogene Bezeichnung im aktuellen Wahlkontext ohne explizite ethnisch-biologische Aufladung."
Volk,1970-1989,1976,1976-08-13,"Indira Gandhi: ""Unsere Völker werden nie die Freiheit ohne wirtschaftliche Befreiung erlangen.","Indira Gandhi: ""Unsere Völker werden nie die Freiheit ohne wirtschaftliche Befreiung erlangen.",652,2,4,zukünftig/projiziert,"Adressiert 'Völker' als politische, antikoloniale Kollektive im Entwicklungsdiskurs; aspirativ und zukunftsgerichtet, nicht ethnisch-biologisch."
Volk,1970-1989,1976,1976-06-11,"[...] Das wunderschöne Pathos der ehernen Präsidentenworte, die darin zitiert werden - ""Erst müssen wir uns selbst frei machen, und nur dann werden wir unser Land retten"", ""Es geht um den ewigen Kampf zwischen Recht und Unrecht"" oder ""... daß diese Nation mit Gottes Beistand eine Wiedergeburt der Freiheit erleben werde und daß die Regierung des Volkes durch das Volk und für das Volk nicht von dieser Erde verschwinden möge"" - hat es einigermaßen schwer, ein paar Erinnerungen an amerikanische Polit-Aktivitäten der jüngsten Jahre, die ohne Gottes Beistand geschahen, zu überspielen. [...]","[...] Das wunderschöne Pathos der ehernen Präsidentenworte, die darin zitiert werden - ""Erst müssen wir uns selbst frei machen, und nur dann werden wir unser Land retten"", ""Es geht um den ewigen Kampf zwischen Recht und Unrecht"" oder ""... daß diese Nation mit Gottes Beistand eine Wiedergeburt der Freiheit erleben werde und daß die Regierung des Volkes durch das Volk und für das Volk nicht von dieser Erde verschwinden möge"" - hat es einigermaßen schwer, ein paar Erinnerungen an amerikanische Polit-Aktivitäten der jüngsten Jahre, die ohne Gottes Beistand geschahen, zu überspielen. [...]",653,1,2,zukünftig/projiziert,"‚Volk‘ steht in der verfassungskonnotierten Lincoln‑Formel als demokratisches Leitbild mit pathetischem Zukunftsappell, der hier ironisch-kritisch durch Verweis auf jüngste amerikanische Politaktivitäten gebrochen wird."
Volk,1970-1989,1977,1977-04-15,"Die Juden gaben die Hoffnung auf eine Änderung ihrer Lage und künftige Unabhängigkeit niemals auf und waren immer der Überzeugung, daß ihrem Volk eine große Zukunft bevorstehe.","Die Juden gaben die Hoffnung auf eine Änderung ihrer Lage und künftige Unabhängigkeit niemals auf und waren immer der Überzeugung, daß ihrem Volk eine große Zukunft bevorstehe.",654,4,5,zukünftig/projiziert,’Volk’ bezeichnet hier die jüdische Gemeinschaft als ethnonationalen Kollektiv mit optimistischer Zukunftsprojektion.
Volk,1970-1989,1977,1977-11-25,Drei Völker haben sich offenbar diesen Hut recht gern aufgesetzt und den Unterschied Wichtiger genommen als der Pariser Politologe.,Drei Völker haben sich offenbar diesen Hut recht gern aufgesetzt und den Unterschied Wichtiger genommen als der Pariser Politologe.,655,3,2,gegenwärtig/neutral,"Ironische, distanzierende Verwendung von 'Volk' zur Kennzeichnung dreier Gruppen, kritisch als aufgesetzte Identität und nicht ausdrücklich ethnisch."
Volk,1970-1989,1977,1977-11-04,"Man mag sich ärgern an den verdrehten Rassen-Erbmassen-Tönen, aber: hat dieses Volk etwas gelernt, nachdem ""dies vorüber ist""?","Man mag sich ärgern an den verdrehten Rassen-Erbmassen-Tönen, aber: hat dieses Volk etwas gelernt, nachdem ""dies vorüber ist""?",656,2,1,zukünftig/projiziert,Das Wort adressiert kritisch die kollektive Bevölkerung als Lerngegenstand und distanziert sich von rassisch-biologischer Verherrlichung.
Volk,1970-1989,1977,1977-10-21,"Die Herren, die sich da zu einer Reihe von ""Arbeitsfrühstücken"" in Miami treffen, sind abgesetzte, abgehalfterte, ausrangierte lateinamerikanische Diktatoren, also Militärs, deren Feinde das Volk und die Rivalen sind.","Die Herren, die sich da zu einer Reihe von ""Arbeitsfrühstücken"" in Miami treffen, sind abgesetzte, abgehalfterte, ausrangierte lateinamerikanische Diktatoren, also Militärs, deren Feinde das Volk und die Rivalen sind.",657,2,1,gegenwärtig/neutral,"Das ‚Volk‘ wird als aktueller politischer Gegner der Diktatoren dargestellt — nicht ethnisch/biologisch, sondern als gesellschaftliche Masse mit feindlicher Funktion."
Volk,1970-1989,1977,1977-09-02,"Jene, die den 57jährigen Hua Kuo-feng immer noch für einen Übergangskandidaten halten, müßten nachdenklich werden, wenn sie nun die Lobeshymnen des greisen Marschalls Yeh auf den ""weisen Führer"" Hua hören, auf jenen Vorsitzenden, der ""unsere Partei, unsere Armee und unser Volk siegreich ins 21. Jahrhundert führen wird"".","Jene, die den 57jährigen Hua Kuo-feng immer noch für einen Übergangskandidaten halten, müßten nachdenklich werden, wenn sie nun die Lobeshymnen des greisen Marschalls Yeh auf den ""weisen Führer"" Hua hören, auf jenen Vorsitzenden, der ""unsere Partei, unsere Armee und unser Volk siegreich ins 21. Jahrhundert führen wird"".",658,4,5,zukünftig/projiziert,"In propagandistischem Kontext neben Partei und Armee als kollektive/nationale Einheit gebraucht, die Stolz und Zukunftshoffnung mobilisiert."
Volk,1970-1989,1977,1977-02-04,"Hätte das Volk nicht revoltiert, dann wäre seine Kraft zur Wirtschaftsreform bewiesen und seine internationale Kreditwürdigkeit wiederhergestellt worden.","Hätte das Volk nicht revoltiert, dann wäre seine Kraft zur Wirtschaftsreform bewiesen und seine internationale Kreditwürdigkeit wiederhergestellt worden.",659,2,5,historisch/überholt,"Das ‚Volk‘ wird lobend als handelndes Kollektiv in einem historischen Rückblick verwendet, ohne explizite ethnische Aufladung."
Volk,1970-1989,1977,1977-12-23,"In den prunkvollen Wandelhallen und Treppenhäusern der Pariser Oper feierte ein festliches Publikum: lange Roben, Frack, Smoking - und vor allem viel junges Volk in prächtiger Uniform.","In den prunkvollen Wandelhallen und Treppenhäusern der Pariser Oper feierte ein festliches Publikum: lange Roben, Frack, Smoking - und vor allem viel junges Volk in prächtiger Uniform.",660,1,4,gegenwärtig/neutral,"Neutral-deskriptive Bezeichnung für viele junge Leute im feierlichen Publikum ohne ethnisch-nationalen Bezug, positiv-auszeichnender Ton."
Volk,1970-1989,1977,1977-04-29,"Man sieht vor sich, wohin man wandern könnte - hinüber zum Gellért-Berg, von dem der legendäre Mailänder Bischof Gellert, der das Volk der Arpáden christianisierte, in einem Faß in die Donau hinuntergerollt wurde.","Man sieht vor sich, wohin man wandern könnte - hinüber zum Gellért-Berg, von dem der legendäre Mailänder Bischof Gellert, der das Volk der Arpáden christianisierte, in einem Faß in die Donau hinuntergerollt wurde.",661,3,3,historisch/überholt,"‚das Volk der Arpáden‘ bezeichnet eine historische ethnische Kollektivbezeichnung im Rahmen einer Legende und bleibt deskriptiv, nicht ausdrücklich nationalistisch oder stolzgeschwellt."
Volk,1970-1989,1977,1977-11-04,"Weil meiner Ansicht nach im letzten Teil des Romans ""Doktor Schiwago"" und besonders in seinem Epilog der Versuch unternommen wird, ein Fazit aus Schicksalen jenes überwiegenden Teils der russischen Intelligenz zu ziehen, der die Revolution mitmachte und mit ihr ging, und der gemeinsam mit dem Volk und in seiner Mitte all die Prüfungen auf sich nahm, durch die es ging.","Weil meiner Ansicht nach im letzten Teil des Romans ""Doktor Schiwago"" und besonders in seinem Epilog der Versuch unternommen wird, ein Fazit aus Schicksalen jenes überwiegenden Teils der russischen Intelligenz zu ziehen, der die Revolution mitmachte und mit ihr ging, und der gemeinsam mit dem Volk und in seiner Mitte all die Prüfungen auf sich nahm, durch die es ging.",662,3,3,historisch/überholt,"Deskriptive, historisierende Verwendung: ‚Volk‘ meint hier die Bevölkerung als Bezugsgröße, die mit der Intelligenz litt, ohne deutlich ethnisch-biologische oder huldigende Aufladung."
Volk,1970-1989,1977,1977-12-09,"""Wurzeln"" bringt einem nahe, wie ein Volk, das der Geschichte beraubt wurde und von der Geschichte beraubt wurde, die Geschichte neu schuf und neu entdeckte und sich auf die lange Wanderung zum Triumph über die Geschichte machte.","""Wurzeln"" bringt einem nahe, wie ein Volk, das der Geschichte beraubt wurde und von der Geschichte beraubt wurde, die Geschichte neu schuf und neu entdeckte und sich auf die lange Wanderung zum Triumph über die Geschichte machte.",663,4,5,zukünftig/projiziert,"Das Volk wird als kollektiver, historisch wiedererstarkender Akteur dargestellt, der eine triumphale, zukunftsgerichtete Wiederaneignung seiner Geschichte vollzieht."
Volk,1970-1989,1977,1977-03-04,"Alle haben die Notwendigkeit betont, die militärischen Ausgaben zu senken und den wirtschaftlichen Erfordernissen ihrer Völker zu entsprechen.""","Alle haben die Notwendigkeit betont, die militärischen Ausgaben zu senken und den wirtschaftlichen Erfordernissen ihrer Völker zu entsprechen.""",664,2,3,gegenwärtig/neutral,"Sachlich-diplomatischer Kontext: 'Völker' bezeichnet hier Bevölkerungen im ökonomischen Sinn, nicht als ethnisch aufgeladene Blutsgemeinschaft."
Volk,1970-1989,1977,1977-02-11,"Ihren Vorgesetzten begegnen sie mit kaum verhohlener Verachtung, der patriotische Dreiklang Volk Reich Führer nötigt ihnen allenfalls ein müdes Lächeln ab.","Ihren Vorgesetzten begegnen sie mit kaum verhohlener Verachtung, der patriotische Dreiklang Volk Reich Führer nötigt ihnen allenfalls ein müdes Lächeln ab.",665,5,1,historisch/überholt,"Als Teil der NS-Parole ‚Volk – Reich – Führer‘ ist ‚Volk‘ hier ethnisch-nationalistisch konnotiert und wird ironisch/ablehnend dargestellt, also historisch belastet."
Volk,1970-1989,1977,1977-08-26,Doch der Respekt vor der Identität der Völker in der EG kennt zur Gleichberechtigung der Sprachen keine Alternative.,Doch der Respekt vor der Identität der Völker in der EG kennt zur Gleichberechtigung der Sprachen keine Alternative.,666,2,4,gegenwärtig/neutral,"Betont im EG‑Kontext die normative Anerkennung kulturell‑sprachlicher Identitäten als institutionelle Forderung, nicht als ethnisch‑biologische Blutsgemeinschaft."
Volk,1970-1989,1977,1977-09-23,Aber die linke Ideologie ist trotzdem im französischen Volk verwurzelt.,Aber die linke Ideologie ist trotzdem im französischen Volk verwurzelt.,667,3,3,gegenwärtig/neutral,"Sprache beschreibt eine aktuelle, deskriptive Verwurzelung im französischen Kollektiv ohne explizite ethnische Blutmetaphorik oder wertende Stolzformel."
Volk,1970-1989,1977,1977-07-15,daß er sich selber zum Erlöser seines Volkes und der Menschheit stilisiert habe;,daß er sich selber zum Erlöser seines Volkes und der Menschheit stilisiert habe;,668,4,1,zukünftig/projiziert,"Kritische Darstellung einer messianischen Selbststilisierung, bei der 'Volk' als homogene Kollektivsubstanz angesprochen und auf Rettung/ Zukunft projiziert wird."
