Keyword,Period,Year,Date,Hit_Cleaned,Hit,Index,Intensity,Valence,Temporality,Reasoning
Volk,1946-1969,1958.0,1958-03-06,"Sowjetrußland kann Sputniks bauen, aber es ist nicht in der Lage, das russische Volk mit Hausrat, Schuhen, Bekleidung und den tausend kleinen Dingen, die den Menschen erfreuen, nach Quantität und Qualität so zu versorgen, wie es einem menschenwürdigen Dasein im Besitz moderner Technik entspricht.","Sowjetrußland kann Sputniks bauen, aber es ist nicht in der Lage, das russische Volk mit Hausrat, Schuhen, Bekleidung und den tausend kleinen Dingen, die den Menschen erfreuen, nach Quantität und Qualität so zu versorgen, wie es einem menschenwürdigen Dasein im Besitz moderner Technik entspricht.",203,3.0,1.0,gegenwärtig/neutral,„russische Volk“ dient hier als leidende Bevölkerung in antikommunistischer Kritik und nicht als ethnisch‑biologische Blutsgemeinschaft; die Formulierung ist gegenwartsbezogen.
Volk,1946-1969,1958.0,1958-06-12,"Am Ende der Tage steht ein ""großer schweigender Mann"": ""ein Volk, das untergeht, muß Lieder singen"" - in der Anerkennung der Fatalität liegt Wert und Würde des Menschen.","Am Ende der Tage steht ein ""großer schweigender Mann"": ""ein Volk, das untergeht, muß Lieder singen"" - in der Anerkennung der Fatalität liegt Wert und Würde des Menschen.",204,2.0,1.0,zukünftig/projiziert,"Poetisch-reflexive Darstellung des Volkes als sterbende Kollektivität und Quelle menschlicher Würde, nicht als nationaler Stolz."
Volk,1946-1969,1958.0,1958-09-25,"Dann blätterte er in einem Katalog, bis er die zutreffende Rubrik fand, und verkündete im Namen des Volkes:","Dann blätterte er in einem Katalog, bis er die zutreffende Rubrik fand, und verkündete im Namen des Volkes:",205,1.0,3.0,gegenwärtig/neutral,Formelhafte juristische Wendung ‚im Namen des Volkes‘ verweist auf staatliche/konstitutionelle Autorität und ist nicht ethnisch aufgeladen.
Volk,1946-1969,1958.0,1958-05-01,"Er sollte den ""Steffi"" besteigen und im ""Griechenbeisl"" oder ""Gösserkeller"" Schnitzel und Gulasch essen, er sollte unters Volk, in das urkomische ""Simpl""-Kabarett gehen und mit Muße im Kaffeehaus sitzen.","Er sollte den ""Steffi"" besteigen und im ""Griechenbeisl"" oder ""Gösserkeller"" Schnitzel und Gulasch essen, er sollte unters Volk, in das urkomische ""Simpl""-Kabarett gehen und mit Muße im Kaffeehaus sitzen.",206,3.0,3.0,gegenwärtig/neutral,"‚Volk' wird hier als die alltägliche Bevölkerung verstanden und bezeichnet neutrales soziales Miteinander (unter's Volk gehen), nicht nationalistische Identität oder historische Mahnung."
Volk,1946-1969,1958.0,1958-01-30,"Es gab in Kaschmir keinen Politiker, der auch nur annähernd so populär war wie er, der seinem Volke mit beispielloser Unerschrockenheit die Freiheit von einem despotischen Maharadscharegime erkämpft hatte.","Es gab in Kaschmir keinen Politiker, der auch nur annähernd so populär war wie er, der seinem Volke mit beispielloser Unerschrockenheit die Freiheit von einem despotischen Maharadscharegime erkämpft hatte.",207,3.0,5.0,historisch/überholt,Bezieht sich auf die Bevölkerung Kashmirs als identitätsstiftende Einheit im Rückblick auf einen bereits vollbrachten Freiheitskampf.
Volk,1946-1969,1958.0,1958-02-27,"Schilling Kapital 28 v. H., also 1,4 Mill. (knapp 250000 DM), als stimmberechtigte ""Volksaktien"" angeboten, davon 400 Stück à 1000 Schilling der Belegschaft, 1000 Stück dem ganzen anderen österreichischen Volk, und zwar für jeden Bewerber - soweit der Vorrat reicht - ein Stück, für das zunächst 6 v. H. Dividende garantiert werden; der Mehrheitsaktionär muß aber gegebenenfalls von der Minderheit angebotene Aktien mindestens zum Begebungskurs zurückkaufen.","Schilling Kapital 28 v. H., also 1,4 Mill. (knapp 250000 DM), als stimmberechtigte ""Volksaktien"" angeboten, davon 400 Stück à 1000 Schilling der Belegschaft, 1000 Stück dem ganzen anderen österreichischen Volk, und zwar für jeden Bewerber - soweit der Vorrat reicht - ein Stück, für das zunächst 6 v. H. Dividende garantiert werden; der Mehrheitsaktionär muß aber gegebenenfalls von der Minderheit angebotene Aktien mindestens zum Begebungskurs zurückkaufen.",208,2.0,4.0,gegenwärtig/neutral,"Der Begriff wird instrumentell und inklusiv als 'Volksaktien' in einem aktuellen Angebot an die österreichische Bevölkerung verwendet, ohne deutlich ethnische oder biologisierende Züge."
Volk,1946-1969,1958.0,1958-06-19,"Im Hanser-Verlag sind zwei Bände mit Gedichten afrikanischer und südamerikanischer Autoren erchienen, übertragen von Janheinz Jahn: Schwarzer Orpheus, Moderne Dichtung afrikanischer Völker beider Hemisphären (195 S., 9,80 DM), und: Rumba Macumba, Afrocubanische Lyrik (80 S., 5,80 DM).","Im Hanser-Verlag sind zwei Bände mit Gedichten afrikanischer und südamerikanischer Autoren erchienen, übertragen von Janheinz Jahn: Schwarzer Orpheus, Moderne Dichtung afrikanischer Völker beider Hemisphären (195 S., 9,80 DM), und: Rumba Macumba, Afrocubanische Lyrik (80 S., 5,80 DM).",209,3.0,3.0,gegenwärtig/neutral,"Beschreibende Verwendung von ‚Völker‘ für ethnisch-kulturelle Gruppen in einem Literaturkontext, ohne nationalistischen Stolz."
Volk,1946-1969,1958.0,1958-05-29,"Ich glaube persönlich, daß die gemeinsame Front nicht nur im internationalen, sondern im nationalen Interesse jedes einzelnen Volkes bei weitem die bessere Politik ist.","Ich glaube persönlich, daß die gemeinsame Front nicht nur im internationalen, sondern im nationalen Interesse jedes einzelnen Volkes bei weitem die bessere Politik ist.",210,2.0,3.0,gegenwärtig/neutral,"Bezieht sich sachlich auf das nationale Kollektiv (Nation) im Rahmen politischer Interessen, nicht auf eine ethnisch-biologische Blutsgemeinschaft."
Volk,1946-1969,1958.0,1958-02-06,"Ich sagte: Ihr Volk ist ein großes Volk, und ich trinke gern mit Ihnen, es war freundlich von Ihnen, mich zu besuchen.","Ich sagte: Ihr Volk ist ein großes Volk, und ich trinke gern mit Ihnen, es war freundlich von Ihnen, mich zu besuchen.",211,2.0,5.0,gegenwärtig/neutral,"Lobende, gegenwartsbezogene diplomatische Ansprache ohne explizite ethnische oder biologisierende Rhetorik."
Volk,1946-1969,1958.0,1958-03-27,"Ich kenne jenen Typ seiner (jüdischen) Blutsgenossen, die unser Volk und die Welt aussaugen und hetzen...""","Ich kenne jenen Typ seiner (jüdischen) Blutsgenossen, die unser Volk und die Welt aussaugen und hetzen...""",212,5.0,5.0,gegenwärtig/neutral,"Die Formulierung mit 'Blutsgenossen' und dem possessiven 'unser Volk' rahmt das Volk ethnisch-biologisch als identitäre In‑Group, gegen die im Präsens antisemitisch angeprangert wird."
Volk,1946-1969,1958.0,1958-06-05,"Sie, die seit Jahren einen Mandatsverlust nach dem anderen hatte hinnehmen müssen und mit sehr schmalen Chancen in den Wahlkampf gezogen war, hat nach 25jähriger Regierungszeit erneut die Vollmacht des schwedischen Volkes erhalten.","Sie, die seit Jahren einen Mandatsverlust nach dem anderen hatte hinnehmen müssen und mit sehr schmalen Chancen in den Wahlkampf gezogen war, hat nach 25jähriger Regierungszeit erneut die Vollmacht des schwedischen Volkes erhalten.",213,1.0,3.0,gegenwärtig/neutral,"Bezeichnet hier die souveräne schwedische Bevölkerung als demokratische Mandatsgeberin und ist vornehmlich staatsbürgerlich-deskriptiv, nicht ethnisch aufgeladen."
Volk,1946-1969,1958.0,1958-07-24,"Aber ein Band hielt sie alle in einer unsichtbaren Gemeinschaft über Zeit und Raum hinweg verbunden: der Wille, das Leben dafür einzusetzen, daß vom deutschen Volke die Schande genommen werde, in die es die Gewaltherrschaft des Unmenschen so lange gestürzt hatte.","Aber ein Band hielt sie alle in einer unsichtbaren Gemeinschaft über Zeit und Raum hinweg verbunden: der Wille, das Leben dafür einzusetzen, daß vom deutschen Volke die Schande genommen werde, in die es die Gewaltherrschaft des Unmenschen so lange gestürzt hatte.",214,2.0,1.0,zukünftig/projiziert,"Das 'Volk' wird als schamhafter Kollektivgegenstand dargestellt, dem durch künftiges Engagement die erlittene Schande genommen werden soll."
Volk,1946-1969,1958.0,1958-03-13,"Man braucht nur einmal in die Geschichte Japans, in seine Dichtung, seine bildenden Künste hinabgetaucht zu sein, muß nur einmal auf japanisch gelebt, gewohnt, gelacht und geschwärmt haben - und man wird sich dieses Landes stets als einer einzigartig vollkommenen Einheit von Volk und Landschaft, Geist und Geschichte erinnern.","Man braucht nur einmal in die Geschichte Japans, in seine Dichtung, seine bildenden Künste hinabgetaucht zu sein, muß nur einmal auf japanisch gelebt, gewohnt, gelacht und geschwärmt haben - und man wird sich dieses Landes stets als einer einzigartig vollkommenen Einheit von Volk und Landschaft, Geist und Geschichte erinnern.",215,4.0,5.0,gegenwärtig/neutral,Der Satz idealisiert das ‚Volk‘ als organische Einheit mit Landschaft und Geschichte (romantisch-ethnisch) und stellt es stolz und präsent dar.
Volk,1946-1969,1958.0,1958-04-03,"Seid ihr bereit, für die Freundschaft der Völker einzutreten und mit dem Sowjetvolk und allen friedliebenden Menschen der Welt den Frieden zu sichern und zu verteidigen, so antwortet mir:","Seid ihr bereit, für die Freundschaft der Völker einzutreten und mit dem Sowjetvolk und allen friedliebenden Menschen der Welt den Frieden zu sichern und zu verteidigen, so antwortet mir:",216,2.0,5.0,zukünftig/projiziert,"Ideologisch-positive, kollektivpolitische Bezugnahme auf das Sowjetvolk zur Mobilisierung für künftiges Handeln."
Volk,1946-1969,1959.0,1959-03-27,"An diesem Vorschlag entzündeten sich nun die Gemüter, die sich darüber erbost zeigten, daß der Kleinaktionärsvertreter nicht aus ihrer Mitte benannt worden war, daß nicht auch das zweite Mandat einem ""Mann aus dem Volke"" - wie man sich ausdrückte - vorbehalten war, daß ein ""Kapitalist"" wie der Unternehmer Werhahn angeblich kein Vertreter der Aktionärsinteressen sein könnte, daß überhaupt eine Neuwahl angesetzt worden sei, obwohl der günstige Verlauf des Berichtsjahres doch gezeigt habe, daß das Geschäft auch so floriere u. a. m.","An diesem Vorschlag entzündeten sich nun die Gemüter, die sich darüber erbost zeigten, daß der Kleinaktionärsvertreter nicht aus ihrer Mitte benannt worden war, daß nicht auch das zweite Mandat einem ""Mann aus dem Volke"" - wie man sich ausdrückte - vorbehalten war, daß ein ""Kapitalist"" wie der Unternehmer Werhahn angeblich kein Vertreter der Aktionärsinteressen sein könnte, daß überhaupt eine Neuwahl angesetzt worden sei, obwohl der günstige Verlauf des Berichtsjahres doch gezeigt habe, daß das Geschäft auch so floriere u. a. m.",217,3.0,4.0,gegenwärtig/neutral,"‚Mann aus dem Volke‘ wird hier als populäre Forderung nach Repräsentation aus der Mitte der Bevölkerung gebraucht, nicht als ethnisch‑biologischer Begriff."
Volk,1946-1969,1959.0,1959-07-17,"Aber wenn man früh genug unterwegs ist, kann man sehen, wie tief die buddhistische Religion in diesem Volk verwurzelt ist.","Aber wenn man früh genug unterwegs ist, kann man sehen, wie tief die buddhistische Religion in diesem Volk verwurzelt ist.",218,3.0,3.0,gegenwärtig/neutral,Beschreibt gegenwärtig die kulturell-religiöse Verwurzelung einer Bevölkerungsgruppe; eher deskriptiv und nicht explizit nationalistisch.
Volk,1946-1969,1959.0,1959-04-03,"Man gesteht es in vertrauten Gesprächen ohne weiteres ein, daß der vielgeschmähte Status quo heute nicht mehr die schlechteste, sondern die beste aller denkbaren Lösungen der deutschen Frage, für absehbare Zukunft sei, aber man hat nie den Mut gehabt, dies dem Volk ganz klar und ganz hart zu sagen.","Man gesteht es in vertrauten Gesprächen ohne weiteres ein, daß der vielgeschmähte Status quo heute nicht mehr die schlechteste, sondern die beste aller denkbaren Lösungen der deutschen Frage, für absehbare Zukunft sei, aber man hat nie den Mut gehabt, dies dem Volk ganz klar und ganz hart zu sagen.",219,2.0,1.0,gegenwärtig/neutral,"‘Volk’ fungiert hier als gegenwärtige Bevölkerung/Adressat elitären Wahrheitsanspruchs, nicht als ethnisch-biologische Gemeinschaft; eher mahnend/paternalistisch verwendet."
Volk,1946-1969,1959.0,1959-06-19,"Ihn, den Präsidentschaftskandidaten, dem Volke näherzubringen, bemühte sich der Chronist, Aussprüche zu finden, in denen er sein Wesen offenbarte, seinen Mut, temperamentvoll einzugreifen ins Geschehen, seine Klugheit, seinen Weitblick, oder wenigstens seine Kunst, sich populär zu machen.","Ihn, den Präsidentschaftskandidaten, dem Volke näherzubringen, bemühte sich der Chronist, Aussprüche zu finden, in denen er sein Wesen offenbarte, seinen Mut, temperamentvoll einzugreifen ins Geschehen, seine Klugheit, seinen Weitblick, oder wenigstens seine Kunst, sich populär zu machen.",220,3.0,4.0,gegenwärtig/neutral,"‚Volk‘ wird hier als allgemeines Publikum/Bevölkerung im populistischen Sinn gebraucht, ohne explizite ethnische oder biologisierende Aufladung."
Volk,1946-1969,1959.0,1959-10-02,"""Volk ohne Raum"", der Titel seines bekanntesten, aus der Stimmung nach dem Versailler Friedensvertrag entstandenen Romans, ist der dunkle Stern seines Lebens geworden.","""Volk ohne Raum"", der Titel seines bekanntesten, aus der Stimmung nach dem Versailler Friedensvertrag entstandenen Romans, ist der dunkle Stern seines Lebens geworden.",221,5.0,1.0,historisch/überholt,"Der Titel verweist auf völkisch-expansionistische Ideologie der Zwischenkriegszeit und wird hier als belastender, dunkler Punkt im Leben des Autors dargestellt."
Volk,1946-1969,1959.0,1959-05-01,Nicht Großbritannien hat seine Grenzen vorgeschoben und dabei souveräne Völker absorbiert.,Nicht Großbritannien hat seine Grenzen vorgeschoben und dabei souveräne Völker absorbiert.,222,2.0,2.0,historisch/überholt,Bezieht sich auf 'souveräne Völker' als politische Einheiten in einem historischen Kontext von Grenzverschiebungen und ist weder als ethnisch-blutgemeinschaftliche Rhetorik noch als stolzidentitärer Ausdruck formuliert.
Volk,1946-1969,1959.0,1959-04-17,"Er sah wieder Baracken und die Hungernden und die Sterbenden und die zehntausend unbestatteten Leichen, sah die sechs Millionen Toten seines Volkes, Der Wind peitschte Regen über die Denkmäler und Gräber.","Er sah wieder Baracken und die Hungernden und die Sterbenden und die zehntausend unbestatteten Leichen, sah die sechs Millionen Toten seines Volkes, Der Wind peitschte Regen über die Denkmäler und Gräber.",223,5.0,1.0,historisch/überholt,"'seines Volkes' verweist auf das ethnisch-nationale Kollektiv (die sechs Millionen Holocaust-Opfer) und dient der Trauer/Mahnung, nicht der staatsbürgerlichen Stolzbildung."
Volk,1946-1969,1959.0,1959-08-28,"Das Volk aber ist teils amüsiert - Grivas sei vor allem deswegen so erbost, kolportieren die Hellenen, weil ihm sein Leibadjutant entzogen worden ist -, teils gleichgültig, teils aufgebracht gegen den Helden außer Dienst, der jetzt erfahren muß, was vor ihm in Athen schon klassischere Heroen entdeckten:","Das Volk aber ist teils amüsiert - Grivas sei vor allem deswegen so erbost, kolportieren die Hellenen, weil ihm sein Leibadjutant entzogen worden ist -, teils gleichgültig, teils aufgebracht gegen den Helden außer Dienst, der jetzt erfahren muß, was vor ihm in Athen schon klassischere Heroen entdeckten:",224,2.0,3.0,gegenwärtig/neutral,"Bezieht sich auf die aktuelle, heterogene Bevölkerung als Öffentlichkeit (amüsiert, gleichgültig, aufgebracht), nicht auf ein ethnisch-biologisches Kollektiv."
Volk,1946-1969,1959.0,1959-10-30,"Zwei weitere Losungen drücken die Hoffnung aus, daß sich die Freundschaft und Zusammenarbeit mit den Völkern Frankreichs und Englands festige.","Zwei weitere Losungen drücken die Hoffnung aus, daß sich die Freundschaft und Zusammenarbeit mit den Völkern Frankreichs und Englands festige.",225,2.0,4.0,zukünftig/projiziert,"Plural 'Völker' benennt fremde Nationen als Kooperationspartner in positiver, zukunftsgerichteter Hoffnung und ist kaum ethnisch-biologisch aufgeladen."
Volk,1946-1969,1959.0,1959-07-24,"Es ist anzunehmen, daß diese Begabung auch heute noch in unserem Volke lebt; es ist ja Wenig wahrscheinlich, daß wir in dieser Hinsicht so ganz anders sein sollten als unsere Großväter.","Es ist anzunehmen, daß diese Begabung auch heute noch in unserem Volke lebt; es ist ja Wenig wahrscheinlich, daß wir in dieser Hinsicht so ganz anders sein sollten als unsere Großväter.",226,4.0,4.0,gegenwärtig/neutral,"Betont eine vermeintlich vererbte Eigenschaft und Kontinuität mit den Großvätern, wodurch ‚Volk‘ als identitätsstiftende, gemeinschaftliche Einheit erscheint."
